0.029806170302919,0.724859545818939,0.0312627689599362,0.0343653788400607,0.03438591617035,0.0467662863206355,0.016681995414135,0.021482471482964,0.0372447069013872,0.0231447597886732
0.0229873408504696,0.011162404738716,0.040123531961703,0.0152708395252461,0.0451656474812942,0.668062886639474,0.0594824509418535,0.048711606518384,0.056934691593272,0.0320985997495877
0.05207306535479,0.0708701909264415,0.027221966893698,0.0241680183408332,0.681124877720865,0.044165853206317,0.0333820762075783,0.050844524854877,0.00692139389317675,0.00922803260142451
0.7278303128990637,0.033555692850761,0.0307897425438083,0.0271169551150182,0.038609875262615,0.0454066397219836,0.03259109755995,0.015415586057074,0.022304236912799,0.026379861076927
0.082463989391354,0.054063731951629,0.0474152721462185,0.661002848177072,0.038260792192846,0.040110968394777,0.0198053858637012,0.00402901666048227,0.0359781617556849,0.0168698334662355
0.0379684293066867,0.034786556859868,0.040221630974635,0.00978043312501,0.080773048009138,0.0505126352839774,0.688774889960174,0.0267944907598797,0.0109813415635342,0.019406544157097
0.022478364293119,0.016470463157527,0.013418247338436,0.028738423159977,0.033158080698412,0.0254541873293138,0.050123682144323,0.030688380353482,0.0241628770437582,0.755307294481652
0.025046735090421,0.0276985089653949,0.036723204614873,0.031976876728434,0.063771579149143,0.049188291681921,0.020852674585936,0.0302033297293612,0.6818812430282704,0.032657556426246
0.0233287654448332,0.037484659545695,0.683491514475092,0.0286805947637427,0.020101498654522541,0.011657909915846,0.073075050570742,0.044157273300108,0.0239154366748322,0.054107296654587
0.0420893261790866,0.042867609599694,0.0420615597522095,0.01071112138316864,0.038622858711253,0.064675392400579,0.041392872104334,0.6408006810222643,0.0400386750796399,0.036739901319253
