0.104814328920544,0.052343863771744,0.510846936918601,0.023700012444013,0.018986080057007,0.0774401209751504,0.0803967822793449,0.028064324398287,0.0422143438489096,0.061193206386401
0.0182939298465373,0.0292479050912527,0.0769638542097281,0.0838302052679538,0.485104393629059,0.072425606321001,0.017539447212333,0.05930328012852,0.093029998363358,0.064261379930258
0.0970454408652986,0.058254827394555,0.026231134754637,0.063976782475315,0.0605033603231309,0.058612046946172,0.0206327413946039,0.471704503510107,0.0974657703449521,0.0455733919912288
0.513016269460918,0.0558631259449259,0.050032396583952,0.0833610347587844,0.043046331683189,0.0329777011398769,0.029043920725682,0.048459670779721,0.052186357909127,0.092013191013823
0.075678455838195,0.00906894116820997,0.0902333523592876,0.056904635172649,0.0894865992519422,0.0407733931639381,0.538449746929506,0.018893373043437,0.06348043379849,0.0170310692743454
0.09580210850663,0.499167168250013,0.00386834014776439,0.0784019853776337,0.064691276667019,0.080410154508487,0.0478419642188962,0.06111423130304,0.0450194566861398,0.023683314334376
0.0712662313749044,0.0439753914041847,0.0599278511363194,0.096445091011896,0.039261555914329,0.03561207850667,0.0343619954388765,0.059214628309204,0.5402191615183971,0.019716015385219
0.054901622063877,0.0691191061845093,0.0662923594763767,0.067970120521347,0.026131001649475,0.02898579810835,0.0773376611602377,0.054503457577085,0.040745463984836,0.514013409273907
0.038754990707222,0.028747543607537,0.0505915254236595,0.0706441202808865,0.06135286558248,0.547872024639927,0.0276305672668319,9.77826793474774e-05,0.10756999344741,0.066738586364698
0.0972307137176352,0.0671624835473809,0.0368418239139117,0.4403876045061996,0.08506974203923,0.0595523368477103,0.0102781466772551,0.061805235354867,0.05801728345554,0.083654629940271
